puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,,thang-á-mn̂g-kheng,thang-á-mn̂g-khing,,,,a window frame,,窗框,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kheng-sī,khing-sī,,,,"to despise, to look down upon",,輕視,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khì,khì,,,,to go,,去,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khí--lâi,khí--lâi,,,,"to get up, to raise up",,起來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,peh--khí-lâi,peh--khí-lâi,,,,"to climb up, to get up out of bed.",,爬起來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,só--khí-lâi,só--khí-lâi,,,,lock it up,,鎖起來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,pau--khí-lâi,pau--khí-lâi,,,,wrap it up,,包起來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,koaiⁿ--khí-lâi,kuainn--khí-lâi,,,,close it,,關起來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thiàu--khí-lâi,thiàu--khí-lâi,,,,to jump up,,跳起來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,the̍h--khí-lâi,the̍h--khí-lâi,,,,to bring up,,拿起來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiā--khí-lâi,khiā--khí-lâi,,,,to stand up,,站起來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kì--khí-lâi,kì--khí-lâi,,,,to make a record of,,記起來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kńg--khí-lâi,kńg--khí-lâi,,,,to roll up,,捲起來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khí,khí,,,,to raise up,,築、搭（房屋）,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khí-chhù,khí-tshù,,,,to build a house,,造房子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khí-siáu,khí-siáu,,,,crazy,,發瘋,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khì-chúi,khì-tsuí,,,,soda pop,,汽水,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍t koàn khì-chúi,tsi̍t kuàn khì-tsuí,,,,a bottle of pop,,一瓶汽水,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khì-hāu,khì-hāu,,,,climate,,氣候,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khì-iû,khì-iû,,,,gasoline,,汽油,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khí-kám,khí-kám,,,,"not at all, don't mention it",,豈敢、不敢當,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khí-hóe,khí-hué,,,,to start or bulid a fire,,起火,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khí-thâu,khí-thâu,,,,beginning,,起先,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chò-khí,tsò-khí,,,,to start to do,,做起,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,tha̍k-khí,tha̍k-khí,,,,to begin studying,,讀起,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h khí,tsia̍h khí,,,,to start to eat,,開始吃,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,tùi chím-má khí,tuì tsím-má khí,,,,from now on,,從現在起,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khí-kè,khí-kè,,,,to rise in price,,漲價,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khi-phiàn,khi-phiàn,,,,"to cheat, cheat",,欺騙,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khì-khū,khì-khū,,,,a tool,,器具,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khì,khì,,,,to get angry,,生氣,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khì-kńg,khì-kńg,,,,the bronchial tubes,,氣管,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khì-kńg-chi-iām,khì-kńg-tsi-iām,,,,bronchitis,,氣管支炎,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khì-koân,khì-kuân,,,,"to quit, renounce a right",,棄權,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khi,khi,,,,lean to one side,,傾斜、偏向,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khí-kho-i,khí-kho-i,,,,a dentist,,牙科醫,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khí-kho-i-īⁿ,khí-kho-i-īnn,,,,"a dental hospital, a dentist's office",,牙科醫院,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiâ,khiâ,,,,to straddle as a horse,,騎,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiâ-bé,khiâ-bé,,,,to ride a horse,,騎馬,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiâ thih-bé,khiâ thih-bé,,,,to ride a bicycle,,騎腳踏車,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiā,khiā,,,,to stand,,站,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khia,khia,,,,an odd number,,奇數,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiā-ke,khiā-ke,,,,family residence,,住宅,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiām,khiām,,,,"sparing, thrifty, economical",,節儉,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiàm,khiàm,,,,"to owe, to be missing",,欠,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiam-pi,khiam-pi,,,,humble,,謙卑、謙遜的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiam-sè,khiam-sè,,,,humble,,謙卑、謙遜的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiap-sì,khiap-sì,,,,ugly (only for countenance),,難看的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiáu,khiáu,,,,"clever, smart",,聰明,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiau,khiau,,,,"bent, crooked, curved, winding",,曲、彎,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiâu,khiâu,,,,"be fretful, be peevish",,使性的、脾氣暴躁的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khîn,khîn,,,,"industrious, diligent",,勤,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khîn-bián,khîn-bián,,,,"diligent, industrious",,勤勉,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khin,khin,,,,light (not heavy),,輕,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khioh,khioh,,,,"to pick up, to gather",,拾到,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khit-chia̍h,khit-tsia̍h,,,,a begger,,乞食,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kiû-khit,kiû-khit,,,,to beg,,求乞,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiuⁿ,khiunn,,,,"a dialect, a peculiar pronunciation, a brogue.",,土因、語調,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khǹg,khǹg,,,,"to put, to place",,放、置,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khǹg,khǹg,,,,to advise,,勸,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khò,khò,,,,lesson,,課,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,àm khò,àm khò,,,,evening prayers,,晚課,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chá khò,tsá khò,,,,morning prayers,,早課,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó,khó,,,,thick,,洘,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó-môe,khó-muê,,,,thick rice gruel,,洘稀飯,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó-chhì,khó-tshì,,,,"exam, to examine",,考試,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó-koàn,khó-kuàn,,,,exam papers,,考卷,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ké khó-koàn,ké khó-kuàn,,,,to correct exams,,改考卷,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khò-tê,khò-tê,,,,home work,,課題,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó-bē-tiâu,khó-bē-tiâu,,,,not able to pass exam,,考不中,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó-bô-tiâu,khó-bô-tiâu,,,,not to pass exam,,考不上,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó ū thong-kòe,khó ū thong-kuè,,,,to pass exam,,考得通過,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kho ba̍k,kho ba̍k,,,,subjects in school,,科目,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kho-ha̍k,kho-ha̍k,,,,science,,科學,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó-sioh,khó-sioh,,,,"regrettable, what a pity that...",,可惜,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chin khó-sioh,tsin khó-sioh,,,,It's really pitiful,,很可惜,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khò,khò,,,,"depend on, to trust",,靠,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,óa-khò,uá-khò,,,,"to rely on, to depend on",,依靠,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kho͘,khoo,,,,a dollar,,元、塊（錢）,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó͘,khóo,,,,bitter,,苦,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó͘-lān,khóo-lān,,,,suffering,,苦難,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó͘-ha̍k,khóo-ha̍k,,,,to work one's way through school,,苦學、半工半讀,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó͘-ha̍k-seng,khóo-ha̍k-sing,,,,a self-supporting student,,苦學生,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó͘-sim,khóo-sim,,,,"take pains, do one's best, efforts",,苦心,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó͘-pí kóng,khóo-pí kóng,,,,for example,,譬如說,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khò͘,khòo,,,,trousers,,褲,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khò͘ tē-á,khòo tē-á,,,,pants pocket,,褲袋,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ,khuànn,,,,"to look, to discern, to watch, to read",,看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ-kìⁿ,khuànn-kìnn,,,,"to see. N.B. We should be careful to distinguish between ""khuann3"" and ""khuann3-kinn3""",,看見,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ,khuànn,,,,means to look at,,看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ-kìⁿ,khuànn-kìnn,,,,means to see or to perceive with the eye.,,看見,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,góa m̄ bat khòaⁿ-kìⁿ,guá m̄ bat khuànn-kìnn,,,,I have never seen that.,,我不曾看過,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ pò-chóa,khuànn pò-tsuá,,,,to read the paper.,,看報紙,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ chheh,khuànn tsheh,,,,to read a book silently,,看書,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ mî-sat,khuànn mî-sat,,,,to attend Mass,,看彌撒,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ sin-niû,khuànn sin-niû,,,,"to visit the bride, to attend a wedding",,看新娘,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ tiān-iáⁿ,khuànn tiān-iánn,,,,"to watch a movie; we say to see a movie, but the natives seem to say to watch a movie.",,看電影,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ bāi,khuànn bāi,,,,"to try, to make a trial, to test",,看一看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khì khòaⁿ [bāi] lè,khì khuànn [bāi] lè,,,,go and take a look,,去看一看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h khòaⁿ [bāi] lè,tsia̍h khuànn [bāi] lè,,,,taste it! Take a taste.,,吃吃看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chò khòaⁿ [bāi] lè,tsò khuànn [bāi] lè,,,,Try to do it; give it a trail,,做做看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,phīⁿ khòaⁿ [bāi] lè,phīnn khuànn [bāi] lè,,,,Smell it,,聞聞看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kóng khòaⁿ [bāi] lè,kóng khuànn [bāi] lè,,,,Try to say it,,說說看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,siá khòaⁿ [bāi] lè,siá khuànn [bāi] lè,,,,Try to write it,,寫寫看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,niû khòaⁿ [bāi] lè,niû khuànn [bāi] lè,,,,Measure it,,量量看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chē khòaⁿ [bāi] lè,tsē khuànn [bāi] lè,,,,"Sit down and see how it is. (e.g. a seat or chair, try it and see if it's comfortable).",,坐坐看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,hó-khòaⁿ,hó-khuànn,,,,good looking,,好看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,pháiⁿ khòaⁿ,pháinn khuànn,,,,"ugly, bad looking",,不好看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ ē chhut,khuànn ē tshut,,,,can distinguish,,看得出,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ bē-chhut,khuànn bē-tshut,,,,cannot distinguish,,看不出,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thau khòaⁿ,thau khuànn,,,,"to peep, to look stealthily or secretly",,偷看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ bô tio̍h,khuànn bô tio̍h,,,,"did not manage to see it, e.g. from coming too late, or not being near enough, though it really was there.",,沒有看到,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ bē tio̍h,khuànn bē tio̍h,,,,"unable to see it, e.g. because something is obstructing the view.",,看不到,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ-bô,khuànn-bô,,,,"to look but not to see, sometimes has the meaning of ""not know how to"".",,看不到,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ-khin,khuànn-khin,,,,to despise,,看輕,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ tāng,khuànn tāng,,,,"to value very highly, to esteem, to appreciate",,看重,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ,khuànn,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ,khuànn,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ,khuànn,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ tang khòaⁿ sai,khuànn tang khuànn sai,,,,to look all around,,看東看西、東瞻西望,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòaⁿ,khuànn,,,,"to diagnose, examine (a patient)",,診察,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoaⁿ-khoaⁿ,khuann-khuann,,,,"slowly, carefully, gently",,慢慢地、小心地,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoah,khuah,,,,wide,,寬、濶,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoài,khuài,,,,"easy, fast",,快,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoài chhia,khuài tshia,,,,express bus (ot train),,快車,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,hui khoai chhia,hui khuai tshia,,,,diesel car,,飛快車,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoài-lo̍k,khuài-lo̍k,,,,"happy, cheerful, glad",,快樂,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoài-sìn,khuài-sìn,,,,express mail,,快信,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoán,khuán,,,,"kind, sort, type",,種、樣,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,toh chi̍t khoán,toh tsi̍t khuán,,,,which kind?,,那一種,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chit khoán,tsit khuán,,,,this kind,,這種,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,hit khoán,hit khuán,,,,that kind,,那種,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,sím-mih khoán,sím-mih khuán,,,,what kind?,,哪一種,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kāng khoán,kāng khuán,,,,the same,,一樣,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô kāng khoán,bô kāng khuán,,,,not the same,,不一樣,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoàn-kò,khuàn-kò,,,,to advise,,勸告,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoan-bián,khuan-bián,,,,"to forgive, forgiveness, to dispense",,寬免,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoán-thāi,khuán-thāi,,,,to treat (well),,歡待、款待,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,hó khoán-thāi,hó khuán-thāi,,,,to treat well,,待⋯⋯好,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,pháiⁿ khoán-thāi,pháinn khuán-thāi,,,,to treat ill,,待⋯⋯不好,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ê-khoán,ê-khuán,,,,"seems, probably (can be used instead of ""[tai7-khai3]"", but always comes at the end of the sentence.)",,⋯⋯的樣子、似乎,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoat-tiám,khuat-tiám,,,,defect (something wanting),,缺點,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoat-tēng,khuat-tīng,,,,"to determine, to decide, to settle",,決定,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khoe-sìⁿ,khue-sìnn,,,,a fan,,扇子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòng,khòng,,,,zero,,零,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍t pah khòng gō͘ ê lâng,tsi̍t pah khòng gōo ê lâng,,,,105 people,,壹百零五個人,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khong-khì,khong-khì,,,,air,,空氣,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khóng-chú,khóng-tsú,,,,Confucius,,孔子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khóng,khóng,,,,to stew,,燉、蒸煑,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòng hō͘ nōa,khòng hōo nuā,,,,to stew or boil until very soft ([nua7]),,燉到很軟,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khòng bah,khòng bah,,,,stewed pork,,燉肉,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khong-kiān,khong-kiān,,,,"healthy, health",,康健,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khong-tiong,khong-tiong,,,,"in the air, the air, the sky",,空中,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khong-si̍p,khong-si̍p,,,,an air raid,,空襲,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khong-si̍p kèng-pò,khong-si̍p kìng-pò,,,,an air raid alarm,,空襲警報,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khong-kun,khong-kun,,,,air forces,,空軍,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khu,khu,,,,"a government district; a ward in a city, a section of a field, a field",,區、塊,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍t khu chhân,tsi̍t khu tshân,,,,a field,,一塊田,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khu-tiúⁿ,khu-tiúnn,,,,the head of a district,,區長,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kàu-khu,kàu-khu,,,,"an ecclesiastical district, a diocese, a prefecture, vicariate",,教區,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,tâi-tiong-kàu-khu,tâi-tiong-kàu-khu,,,,the prefecture of Taichung,,台中教區,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khû,khû,,,,"to squat, crouch",,蹲,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khū-khū-chhoah,khū-khū-tshuah,,,,to shiver,,戰抖,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khui,khui,,,,to open,,開,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khui,khui,,,,to open,,開（打開）,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khui mn̂g,khui mn̂g,,,,to open a door,,開門,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khui thang-á-mn̂g,khui thang-á-mn̂g,,,,to open a window,,開窗,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khui koàn-thâu,khui kuàn-thâu,,,,to open a can of food,,開罐頭,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khui koàn-thâu--ê,khui kuàn-thâu--ê,,,,a can opener.,,開罐頭的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thí-khui,thí-khui,,,,to open the eyes; to spread open or to open out as an umbrella or a fan.,,展（開）,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,hian-khui,hian-khui,,,,to open as a book; to uncover; to draw aside as a veil or a curtain,,翻（開）,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khui-hōe,khui-huē,,,,to hold a meeting,,開會,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khui-o̍h,khui-o̍h,,,,to open school,,開學,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khui-hoe,khui-hue,,,,"to bloom, in flower",,開花,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khùn,khùn,,,,to sleep,,睡眠,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ài-khùn,ài-khùn,,,,"sleepy, to be sleepy",,欲睡的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khùn tiong-tàu,khùn tiong-tàu,,,,to take a (midday) nap,,午睡,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khùn-saⁿ,khùn-sann,,,,"pajamas, a nightgown",,睡衣,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khùn bô kàu bîn,khùn bô kàu bîn,,,,"want of sleep, not enough sleep",,睡眠不足,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khùn lo̍h bîn,khùn lo̍h bîn,,,,"to fall fast asleep, to be sound asleep",,熟睡,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khùn bē lo̍h bîn,khùn bē lo̍h bîn,,,,"to have a bad sleep, pass a sleepless night",,睡不著,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,pháiⁿ-khùn,pháinn-khùn,,,,"to be restless in sleep, to toss about in one's sleep",,不規規矩矩地睡,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khùn m̄ chai chhí,khùn m̄ tsai tshí,,,,to oversleep,,睡不醒,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ki,ki,,,,cl. for things held in hand,,枝,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ki-tok-kàu,ki-tok-kàu,,,,Protestantism,,基督教,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kì-liām,kì-liām,,,,"to commemorate, a remember, a souvenir",,紀念、記念,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kì,kì,,,,to record,,記,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kì-siàu,kì-siàu,,,,to record accounts,,記帳,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kì,kì,,,,to saw,,鋸,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kì-á,kì-á,,,,a saw,,鋸子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ki-hô,ki-hô,,,,geometry,,幾何,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kî-khó,kî-khó,,,,a semester exam,,期考,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ki-hōe,ki-huē,,,,opportunity,,機會,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
