puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,,phok,phok,,朴,,,,朴,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,him,him,,鑫,,,,鑫,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Chhiah-khàm Bûn-hòa Oân-khu,Tshiah-khàm Bûn-huà Uân-khu,,赤崁文化園區,,,,赤崁文化園區,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Tâi-lâm Sò͘-ūi Bûn-chhòng Oân-khu,Tâi-lâm Sòo-uī Bûn-tshòng Uân-khu,,臺南數位文創園區,,,,臺南數位文創園區,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Si̍p-kó͘ Jîn-thn̂g Bûn-chhòng Oân-khu,Si̍p-kóo Jîn-thn̂g Bûn-tshòng Uân-khu,,十鼓仁糖文創園區,,,,十鼓仁糖文創園區,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Môa-tāu Kó͘-káng Bûn-hòa Oân-khu,Muâ-tāu Kóo-káng Bûn-huà Uân-khu,,蔴荳古港文化園區,,,,蔴荳古港文化園區,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Tâi-kang-lōe-hái,Tâi-kang-luē-hái,,台江內海,,,,台江內海,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Tò-hong-lōe-hái,Tò-hong-luē-hái,,倒風內海,,,,倒風內海,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Lâm-êng,Lâm-îng,,南瀛,,,,南瀛,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Se-la-ngá,Se-la-ngá,,西拉雅,,,,西拉雅,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Tò-hong-lōe-hái Kò͘-sū-koán,Tò-hong-luē-hái Kòo-sū-kuán,,倒風內海故事館,,,,倒風內海故事館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Se-la-ngá Kok-ka Hong-kéng-khu,Se-la-ngá Kok-ka Hong-kíng-khu,,西拉雅國家風景區,,,,西拉雅國家風景區,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Khóng-biō Bûn-hòa Oân-khu,Khóng-biō Bûn-huà Uân-khu,,孔廟文化園區,,,,孔廟文化園區,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Sin-iâⁿ Thih-tō Bûn-hòa Oân-khu,Sin-iânn Thih-tō Bûn-huà Uân-khu,,新營鐵道文化園區,,,,新營鐵道文化園區,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Tâi-lâm-chhī Bí-su̍t-koán It Koán,Tâi-lâm-tshī Bí-su̍t-kuán It Kuán,,,,,,臺南市美術館1館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Tâi-lâm-chhī Bí-su̍t-koán Jī Koán,Tâi-lâm-tshī Bí-su̍t-kuán Jī Kuán,,,,,,臺南市美術館1館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kái-iûⁿ,kái-iûnn,,解溶,,,,溶解,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tân-le̍k-chit,tân-li̍k-tsit,,彈力質,,,,彈性,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhiòng-tn̄g-bīn,tshiòng-tn̄g-bīn,,縱斷面,,,,縱斷面,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kian-kò͘-chit,kian-kòo-tsit,,堅固質,,,,緻密質,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hái-mî-chit,hái-mî-tsit,,海綿質,,,,海綿質,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hoâiⁿ-tn̄g-bīn,huâinn-tn̄g-bīn,,橫斷面,,,,橫斷面,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kut-chhóe-khang,kut-tshué-khang,,骨髓腔,,,,骨髓腔,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kut-chhé-khang,kut-tshé-khang,,骨髓腔,,,,骨髓腔,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lîm-pa-kńg,lîm-pa-kńg,,淋巴管,,,,淋巴管,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,jīm-tài,jīm-tài,,韌帶,,,,韌帶,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,téng-toan,tíng-tuan,,頂端,,,,上端,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ē-toan,ē-tuan,,下端,,,,下端,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,siōng-phok-kut,siōng-phok-kut,,上膊骨,,,,上膊骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Chhit-kó͘ Tâi-oân Iâm Phok-bu̍t-koán,Tshit-kóo Tâi-uân Iâm Phok-bu̍t-kuán,,七股臺灣鹽博物館,,,,七股臺灣鹽博物館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hū-kut,hū-kut,,跗骨,,,,跗骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhek-kài-kut,tshik-kài-kut,,膝蓋骨,,,,膝蓋骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Tâi-oân O͘-kha-pēⁿ i-liâu Kì-liām-koán,Tâi-uân Oo-kha-pēnn i-liâu Kì-liām-kuán,,台灣烏腳病醫療紀念館,,,,台灣烏腳病醫療紀念館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Tâi-oân O͘-kha-pīⁿ i-liâu Kì-liām-koán,Tâi-uân Oo-kha-pīnn i-liâu Kì-liām-kuán,,台灣烏腳病醫療紀念館,,,,台灣烏腳病醫療紀念館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,āu-thâu-kut,āu-thâu-kut,,後頭骨,,,,枕骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,āu-thâu-kut,āu-thâu-kut,,後頭骨,,,,後頭骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lô͘-téng-kut,lôo-tíng-kut,,顱頂骨,,,,頂骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Tāi Tâi-lâm Kong-chhia Kò͘-sū-koán,Tāi Tâi-lâm Kong-tshia Kòo-sū-kuán,,大台南公車故事館,,,,大台南公車故事館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lô͘-téng-kut,lôo-tíng-kut,,顱頂骨,,,,顱頂骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Su-hoat Phok-bu̍t-koán,Su-huat Phok-bu̍t-kuán,,司法博物館,,,,司法博物館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,náu-thâu-kòa-kut,náu-thâu-kuà-kut,,腦頭蓋骨,,,,顱骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Kî-bí Phok-bu̍t-koán,Kî-bí Phok-bu̍t-kuán,,奇美博物館,,,,奇美博物館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chi̍h-kut,tsi̍h-kut,,舌骨,,,,舌骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lâm-se-tô͘ Bûn-chhòng Oân-khu,lâm-se-tôo Bûn-tshòng Uân-khu,,藍晒圖文創園區,,,,藍晒圖文創園區,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,siōng-go̍k-kut,siōng-go̍k-kut,,上顎骨,,,,上頜骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,siōng-go̍k-kut,siōng-go̍k-kut,,上顎骨,,,,上顎骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chiūⁿ-lo̍h,tsiūnn-lo̍h,,上落,,,,浮沉,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,jiap-su-kut,jiap-su-kut,,顳斯骨,,,,顳骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Ia̍p Se̍k-tô͘ Bûn-ha̍k Kì-liām-koán,Ia̍p Si̍k-tôo Bûn-ha̍k Kì-liām-kuán,,葉石濤文學紀念館,,,,葉石濤文學紀念館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Iûⁿ Kûi Bûn-ha̍k Kì-liām-koán,Iûnn Kuî Bûn-ha̍k Kì-liām-kuán,,楊逵文學紀念館,,,,楊逵文學紀念館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Pek Iông Bûn-bu̍t-koán,Pik Iông Bûn-bu̍t-kuán,,柏楊文物館,,,,柏楊文物館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Khó͘ Chông-chhun Kò͘-ku,Khóo Tsông-tshun Kòo-ku,,許藏春故居,,,,許藏春故居,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Koeh Pek-chhoan Kì-liām-koán,Kueh Pik-tshuan Kì-liām-kuán,,郭柏川紀念館,,,,郭柏川紀念館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Ông Io̍k-tek Kì-liām-koán,Ông Io̍k-tik Kì-liām-kuán,,王育德紀念館,,,,王育德紀念館,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Ông Kim-hô I-su Kò͘-ku,Ông Kim-hô I-su Kòo-ku,,王金河醫師故居,,,,王金河醫師故居,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,iau-hoa,iau-hua,,腰花,,,,腰花,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,po-lê iú-á,po-lê iú-á,,玻璃幼仔,,,,玻璃碎片,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Tōa-ba̍k-kàng Bûn-hòa Oân-khu,Tuā-ba̍k-kàng Bûn-huà Uân-khu,,大目降文化園區,,,,大目降文化園區,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Kiat-pòe-sú,Kiat-puè-sú,,吉貝耍,,,,吉貝耍,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,khì-hō͘,khì-hōo,,去予,,,,被,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ki-tōng-lâng,ki-tōng-lâng,,機動人,,,,機器人,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chû,tsû,,慈,,,,慈,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tòe,tuè,,綴海湧上落,,,,隨波逐流,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tè hái-éng chiūⁿ-lo̍h,tè hái-íng tsiūnn-lo̍h,,綴海湧上落,,,,隨波逐流,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sé-cho̍k,sé-tso̍k,,洗濯,,,,洗滌,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sóe-cho̍k,sué-tso̍k,,洗濯,,,,洗滌,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thû-kut,thû-kut,,鋤骨,,,,犁骨,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Ngó͘-kak Tāi-hā,Ngóo-kak Tāi-hā,,五角大廈,,,,五角大廈,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,siang kha ta̍h siang chûn,siang kha ta̍h siang tsûn,,雙跤踏雙船,,,,腳踏兩條船,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,khiàm kha-chhiú,khiàm kha-tshiú,,欠跤手,,,,缺員工,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,khiàm kha-siàu,khiàm kha-siàu,,欠跤數,,,,缺員工,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,khiām-tiān-kiám-thàn,khiām-tiān-kiám-thàn,,儉電減碳,,,,節能減碳,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,khiām-lêng-kiám-thàn,khiām-lîng-kiám-thàn,,儉能減碳,,,,節能減碳,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hông,hông,,宏,,,,宏,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tńg-khì,tńg-khì,,轉去,,,,轉去,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tû-tiong-sim-hòa,tû-tiong-sim-huà,,除中心化,,,,去中心化,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chiàⁿ-gia̍p,tsiànn-gia̍p,,正業,,,,正業,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thiaⁿ m̄ bat,thiann m̄ bat,,聽毋捌,,,,聽不懂,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ut-khiau,ut-khiau,,鬱曲,,,,彎曲,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,khùi-bóe,khuì-bué,,氣尾,,,,力氣,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhu-chhong,tshu-tshong,,趨蹌,,,,諂媚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chú-thiám,tsú-thiám,,煮忝,,,,煮爛,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chí-thiám,tsí-thiám,,煮忝,,,,煮爛,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chú-thiám,tsú-thiám,,煮忝,,,,煮軟,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chí-thiám,tsí-thiám,,煮忝,,,,煮軟,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sî-chām,sî-tsām,,時站,,,,時候,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pheng-chú,phing-tsú,,烹煮,,,,烹煮,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,piān-mi̍h,piān-mi̍h,,便物,,,,現成品,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,piān-mi̍h,piān-mi̍h,,便物,,,,現成物,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,làng-káng,làng-káng,,浪港,,,,逃跑,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,iû-sîn,iû-sîn,,遊神,,,,夢遊,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phí-lián,phí-lián,,鄙臉,,,,小氣,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pháiⁿ-liám-bīn,pháinn-liám-bīn,,歹臉面,,,,臉色難看,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sit-lián-bīn,sit-lián-bīn,,失臉面,,,,丟臉,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sau-lián,sau-lián,,嘲臉,,,,嘲笑,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sau-phî,sau-phî,,嘲皮,,,,嘲笑,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sau-chhiò,sau-tshiò,,嘲笑,,,,嘲笑,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pòaⁿ-bīn,puànn-bīn,,半面,,,,半面,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phùi-thâu-phùi-bīn,phuì-thâu-phuì-bīn,,呸頭呸面,,,,死皮賴臉,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,háu-bīn,háu-bīn,,吼面,,,,哭喪著臉,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kiàm-chit,kiàm-tsit,,劍脊,,,,中間高兩邊低,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kiàm-chit,kiàm-tsit,,劍脊,,,,兩邊高中間低,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kiàm-chit,kiàm-tsit,,劍脊,,,,劍脊,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pha,pha,,葩,,,,百分比,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pha,pha,,葩,,,,百分率,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lòng-chéⁿ,lòng-tsénn,,挵井,,,,鑿井,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lòng-chíⁿ,lòng-tsínn,,挵井,,,,鑿井,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōng-chéⁿ,tōng-tsénn,,撞井,,,,鑿井,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōng-chíⁿ,tōng-tsínn,,撞井,,,,鑿井,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lak-kó͘-chéⁿ,lak-kóo-tsénn,,戮鼓井,,,,鑿井,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lak-kó͘-chíⁿ,lak-kóo-tsínn,,戮鼓井,,,,鑿井,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lōng-chéⁿ,lōng-tsénn,,弄井,,,,鑿井,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lōng-chíⁿ,lōng-tsínn,,弄井,,,,鑿井,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hiau-chhōe,hiau-tshuē,,僥揣,,,,翻找,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hiau-chhē,hiau-tshē,,僥揣,,,,翻找,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ji̍p-chí,ji̍p-tsí,,入子,,,,上膛,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ji̍p-chí,ji̍p-tsí,,入子,,,,上彈,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kun-chú-só,kun-tsú-só,,君子鎖,,,,君子鎖,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hôe-siūⁿ-kiáⁿ,huê-siūnn-kiánn,,和尚囝,,,,小和尚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hê-siūⁿ-kiáⁿ,hê-siūnn-kiánn,,和尚囝,,,,小和尚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thâu-jí,thâu-jí,,頭子,,,,佣金,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thâu-jí,thâu-jí,,頭子,,,,回扣,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phah-thâu-chí,phah-thâu-tsí,,拍頭子,,,,抽成,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phah-thâu-chí,phah-thâu-tsí,,拍頭子,,,,抽頭,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phah-thâu-chí,phah-thâu-tsí,,拍頭子,,,,抽佣金,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hong-liû-kúi,hong-liû-kuí,,風流鬼,,,,風流鬼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hong-liû-chú,hong-liû-tsú,,風流子,,,,風流鬼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,khoeh-kiáⁿ,khueh-kiánn,,缺囝,,,,少子,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kheh-kiáⁿ,kheh-kiánn,,缺囝,,,,少子,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,khoeh-kiáⁿ-hòa,khueh-kiánn-huà,,缺囝化,,,,少子化,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kheh-kiáⁿ-hòa,kheh-kiánn-huà,,缺囝化,,,,少子化,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,khang-chhèng-chí,khang-tshìng-tsí,,空銃子,,,,空槍,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phau-chhe-lî-chú,phau-tshe-lî-tsú,,拋妻離子,,,,拋妻離子,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phau-chhe-lî-chú,phau-tshe-lî-tsú,,拋妻離子,,,,拋妻別子,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kià-chú-thok-chhe,kià-tsú-thok-tshe,,寄子託妻,,,,寄子託妻,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chú-ngó͘-gî,tsú-ngóo-gî,,子午儀,,,,子午儀,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thó͘-siⁿ-á-kiáⁿ,thóo-sinn-á-kiánn,,土生仔囝,,,,混血兒,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thó͘-seⁿ-á-kiáⁿ,thóo-senn-á-kiánn,,土生仔囝,,,,混血兒,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thó͘-siⁿ-kiáⁿ,thóo-sinn-kiánn,,土生囝,,,,混血兒,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thó͘-seⁿ-kiáⁿ,thóo-senn-kiánn,,土生囝,,,,混血兒,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thó͘-siⁿ,thóo-sinn,,土生,,,,混血,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thó͘-seⁿ,thóo-senn,,土生,,,,混血,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thó͘-siⁿ,thóo-sinn,,土生,,,,雜種,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thó͘-seⁿ,thóo-senn,,土生,,,,雜種,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ka-tap-jî,ka-tap-jî,,加答兒,,,,加答兒,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ka-tap-jî,ka-tap-jî,,加答兒,,,,黏膜炎,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,nńg-khau-sî,nńg-khau-sî,,軟剾匙,,,,橡皮刮刀,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,nn̄g-lā-á,nn̄g-lā-á,,卵抐仔,,,,打蛋器,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,bāng-siā-á,bāng-siā-á,,網社仔,,,,篩網,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chū-hûi,tsū-huî,,自肥,,,,自肥,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chiàm-ōe,tsiàm-uē,,僭話,,,,插嘴,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhí-pe̍k-tûn-hông,tshí-pi̍k-tûn-hông,,齒白脣紅,,,,脣紅齒白,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhí-pe̍k-tûn-hông,tshí-pi̍k-tûn-hông,,齒白脣紅,,,,齒白脣紅,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,put-iok-jî-tông,put-iok-jî-tông,,不約而同,,,,不約而同,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,saⁿ-kak-la̍k-keng,sann-kak-la̍k-king,,三角六肩,,,,大搖大擺,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,saⁿ-kak-sin,sann-kak-sin,,三角身,,,,大搖大擺,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sio-phah lìn-lòng-kô,sio-phah lìn-lòng-kô,,相拍輾挵膏,,,,打成一團,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sio-phah lìn-lòng-thûi,sio-phah lìn-lòng-thuî,,相拍輾挵槌,,,,打成一團,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,bi̍t-chìm,bi̍t-tsìm,,蜜浸,,,,蜜漬,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,saⁿ-kak-hoat,sann-kak-huat,,三角法,,,,三角法,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,saⁿ-kak-ba̍k,sann-kak-ba̍k,,三角目,,,,三角眼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,saⁿ-kak-chǹg,sann-kak-tsǹg,,三角鑽,,,,三角鑽,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,saⁿ-kak-bah,sann-kak-bah,,三角肉,,,,三角肉,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,saⁿ-kak-lòe,sann-kak-luè,,三角礪,,,,三角銼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,saⁿ-kak-lè,sann-kak-lè,,三角礪,,,,三角銼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhut-thâu-lo̍h-kak,tshut-thâu-lo̍h-kak,,出頭落角,,,,強出頭先吃虧,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhut-thâu-chhut-kha,tshut-thâu-tshut-kha,,出頭出跤,,,,強出頭先吃虧,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhut-thâu-sǹg-tāu,tshut-thâu-sǹg-tāu,,出頭繏脰,,,,強出頭先吃虧,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhut-thâu-lo̍h-kak,tshut-thâu-lo̍h-kak,,出頭落角,,,,出頭椽兒先朽爛,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhut-thâu-chhut-kha,tshut-thâu-tshut-kha,,出頭出跤,,,,出頭椽兒先朽爛,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhut-thâu-sǹg-tāu,tshut-thâu-sǹg-tāu,,出頭繏脰,,,,出頭椽兒先朽爛,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ngiáu--khí-lâi,ngiáu--khí-lâi,,撓起來,,,,打勾,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,giáu--khí-lâi,giáu--khí-lâi,,撓起來,,,,打勾,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ngiauh--khí-lâi,ngiauh--khí-lâi,,撓起來,,,,打勾,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
