puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,po²,,,,叵,,,,,dieghv > gekion.dict
,po²,,,,鉕,,,,,dieghv > gekion.dict
,po²,,,,笸,,,,,dieghv > gekion.dict
,poh⁴,,,,粕,,,,,dieghv > gekion.dict
,po⁵,,,,皤,,,,,dieghv > gekion.dict
,po⁵,,,,婆,,,,,dieghv > gekion.dict
,po⁶,,,,抱,,,,,dieghv > gekion.dict
,mo¹,,,,芼,,,,,dieghv > gekion.dict
,mo¹,,,,嘛,,,,,dieghv > gekion.dict
,mo¹,,,,饃,,,,,dieghv > gekion.dict
,mo²,,,,孬,,,,,dieghv > gekion.dict
,moh⁴,,,,麽,,,,,dieghv > gekion.dict
,moh⁴,,,,麼,,,,,dieghv > gekion.dict
,mo⁵,,,,摩,,,,,dieghv > gekion.dict
,mo⁵,,,,蘑,,,,,dieghv > gekion.dict
,mo⁵,,,,摹,,,,,dieghv > gekion.dict
,mo⁵,,,,毛,,,,,dieghv > gekion.dict
,mo⁵,,,,嫫,,,,,dieghv > gekion.dict
,mo⁵,,,,蟆,,,,,dieghv > gekion.dict
,mo⁵,,,,謨,,,,,dieghv > gekion.dict
,mo⁵,,,,模,,,,,dieghv > gekion.dict
,mo⁵,,,,魔,,,,,dieghv > gekion.dict
,mo⁶,,,,募,,,,,dieghv > gekion.dict
,mo⁶,,,,墓,,,,,dieghv > gekion.dict
,mo⁶,,,,慕,,,,,dieghv > gekion.dict
,mo⁶,,,,幕,,,,,dieghv > gekion.dict
,mo⁶,,,,暮,,,,,dieghv > gekion.dict
,mo⁶,,,,莫,,,,,dieghv > gekion.dict
,mo⁷,,,,望,,,,,dieghv > gekion.dict
,mo⁷,,,,磨,,,,,dieghv > gekion.dict
,moh⁸,,,,漠,,,,,dieghv > gekion.dict
,moh⁸,,,,瘼,,,,,dieghv > gekion.dict
,moh⁸,,,,膜,,,,,dieghv > gekion.dict
,bho²,,,,姥,,,,,dieghv > gekion.dict
,bho²,,,,母,,,,,dieghv > gekion.dict
,bho²,,,,拇,,,,,dieghv > gekion.dict
,bho⁵,,,,无,,,,,dieghv > gekion.dict
,bho⁵,,,,毋,,,,,dieghv > gekion.dict
,bho⁵,,,,無,,,,,dieghv > gekion.dict
,bho⁵,,,,亡,,,,,dieghv > gekion.dict
,bho⁷,,,,帽,,,,,dieghv > gekion.dict
,do¹,,,,刀,,,,,dieghv > gekion.dict
,do¹,,,,敠,,,,,dieghv > gekion.dict
,do¹,,,,敪,,,,,dieghv > gekion.dict
,do¹,,,,多,,,,,dieghv > gekion.dict
,do¹,,,,哆,,,,,dieghv > gekion.dict
,do²,,,,倒,,,,,dieghv > gekion.dict
,do²,,,,嚲,,,,,dieghv > gekion.dict
,do²,,,,短,,,,,dieghv > gekion.dict
,do³,,,,戴,,,,,dieghv > gekion.dict
,do³,,,,倒,,,,,dieghv > gekion.dict
,doh⁴,,,,卓,,,,,dieghv > gekion.dict
,doh⁴,,,,倬,,,,,dieghv > gekion.dict
,doh⁴,,,,桌,,,,,dieghv > gekion.dict
,doh⁴,,,,啄,,,,,dieghv > gekion.dict
,doh⁴,,,,踔,,,,,dieghv > gekion.dict
,doh⁴,,,,諑,,,,,dieghv > gekion.dict
,do⁵,,,,剁,,,,,dieghv > gekion.dict
,do⁵,,,,垛,,,,,dieghv > gekion.dict
,do⁵,,,,朵,,,,,dieghv > gekion.dict
,do⁵,,,,埵,,,,,dieghv > gekion.dict
,do⁵,,,,跺,,,,,dieghv > gekion.dict
,do⁵,,,,躲,,,,,dieghv > gekion.dict
,do⁵,,,,逃,,,,,dieghv > gekion.dict
,do⁶,,,,在,,,,,dieghv > gekion.dict
,do⁶,,,,垛,,,,,dieghv > gekion.dict
,do⁶,,,,朵,,,,,dieghv > gekion.dict
,do⁷,,,,代,,,,,dieghv > gekion.dict
,do⁷,,,,袋,,,,,dieghv > gekion.dict
,do⁷,,,,埭,,,,,dieghv > gekion.dict
,doh⁸,,,,擇,,,,,dieghv > gekion.dict
,doh⁸,,,,奪,,,,,dieghv > gekion.dict
,to¹,,,,胎,,,,,dieghv > gekion.dict
,to²,,,,妥,,,,,dieghv > gekion.dict
,to²,,,,炧,,,,,dieghv > gekion.dict
,to²,,,,唾,,,,,dieghv > gekion.dict
,to²,,,,橢,,,,,dieghv > gekion.dict
,to²,,,,討,,,,,dieghv > gekion.dict
,to³,,,,退,,,,,dieghv > gekion.dict
,to³,,,,蛻,,,,,dieghv > gekion.dict
,to³,,,,褪,,,,,dieghv > gekion.dict
,toh⁴,,,,拓,,,,,dieghv > gekion.dict
,toh⁴,,,,搨,,,,,dieghv > gekion.dict
,toh⁴,,,,托,,,,,dieghv > gekion.dict
,toh⁴,,,,庹,,,,,dieghv > gekion.dict
,toh⁴,,,,託,,,,,dieghv > gekion.dict
,toh⁴,,,,蘀,,,,,dieghv > gekion.dict
,toh⁴,,,,籜,,,,,dieghv > gekion.dict
,to⁵,,,,桃,,,,,dieghv > gekion.dict
,to⁵,,,,柁,,,,,dieghv > gekion.dict
,to⁵,,,,沱,,,,,dieghv > gekion.dict
,to⁵,,,,跎,,,,,dieghv > gekion.dict
,to⁵,,,,坨,,,,,dieghv > gekion.dict
,to⁵,,,,酡,,,,,dieghv > gekion.dict
,to⁵,,,,陀,,,,,dieghv > gekion.dict
,to⁵,,,,馱,,,,,dieghv > gekion.dict
,to⁵,,,,砣,,,,,dieghv > gekion.dict
,to⁵,,,,駝,,,,,dieghv > gekion.dict
,to⁵,,,,鮀,,,,,dieghv > gekion.dict
,to⁵,,,,鴕,,,,,dieghv > gekion.dict
,to⁵,,,,鼉,,,,,dieghv > gekion.dict
,to⁵,,,,鼧,,,,,dieghv > gekion.dict
,to⁵,,,,萄,,,,,dieghv > gekion.dict
,toh⁸,,,,駝,,,,,dieghv > gekion.dict
,no³,,,,努,,,,,dieghv > gekion.dict
,no³,,,,懦,,,,,dieghv > gekion.dict
,no³,,,,耨,,,,,dieghv > gekion.dict
,no³,,,,糯,,,,,dieghv > gekion.dict
,no³,,,,砮,,,,,dieghv > gekion.dict
,no³,,,,駑,,,,,dieghv > gekion.dict
,no⁵,,,,娜,,,,,dieghv > gekion.dict
,no⁵,,,,弩,,,,,dieghv > gekion.dict
,no⁵,,,,帑,,,,,dieghv > gekion.dict
,no⁵,,,,挪,,,,,dieghv > gekion.dict
,no⁵,,,,榔,,,,,dieghv > gekion.dict
,no⁵,,,,儺,,,,,dieghv > gekion.dict
,no⁵,,,,孥,,,,,dieghv > gekion.dict
,no⁶,,,,二,,,,,dieghv > gekion.dict
,no⁶,,,,貳,,,,,dieghv > gekion.dict
,no⁷,,,,怒,,,,,dieghv > gekion.dict
,lo¹,,,,咯,,,,,dieghv > gekion.dict
,lo²,,,,裸,,,,,dieghv > gekion.dict
,lo²,,,,潦,,,,,dieghv > gekion.dict
,lo²,,,,蓏,,,,,dieghv > gekion.dict
,lo²,,,,佬,,,,,dieghv > gekion.dict
,lo²,,,,裹,,,,,dieghv > gekion.dict
,lo⁵,,,,囉,,,,,dieghv > gekion.dict
,lo⁵,,,,羅,,,,,dieghv > gekion.dict
,lo⁵,,,,蘿,,,,,dieghv > gekion.dict
,lo⁵,,,,籮,,,,,dieghv > gekion.dict
,lo⁵,,,,邏,,,,,dieghv > gekion.dict
,lo⁵,,,,鑼,,,,,dieghv > gekion.dict
,lo⁵,,,,欏,,,,,dieghv > gekion.dict
,lo⁵,,,,腡,,,,,dieghv > gekion.dict
,lo⁵,,,,騾,,,,,dieghv > gekion.dict
,lo⁵,,,,螺,,,,,dieghv > gekion.dict
,lo⁵,,,,瘰,,,,,dieghv > gekion.dict
,lo⁵,,,,蠃,,,,,dieghv > gekion.dict
,lo⁵,,,,覼,,,,,dieghv > gekion.dict
,lo⁵,,,,牢,,,,,dieghv > gekion.dict
,lo⁵,,,,漯,,,,,dieghv > gekion.dict
,loh⁸,,,,落,,,,,dieghv > gekion.dict
,loh⁸,,,,摞,,,,,dieghv > gekion.dict
