puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,bo¹,,,,玻,,,,,dieghv > suantau.dict
,bo¹,,,,啵,,,,,dieghv > suantau.dict
,bo¹,,,,菠,,,,,dieghv > suantau.dict
,bo¹,,,,陂,,,,,dieghv > suantau.dict
,bo²,,,,保,,,,,dieghv > suantau.dict
,bo²,,,,寶,,,,,dieghv > suantau.dict
,bo³,,,,報,,,,,dieghv > suantau.dict
,boh⁴,,,,舶,,,,,dieghv > suantau.dict
,boh⁴,,,,駁,,,,,dieghv > suantau.dict
,bo⁵,,,,婆,,,,,dieghv > suantau.dict
,bo⁷,,,,薄,,,,,dieghv > suantau.dict
,boh⁸,,,,泊,,,,,dieghv > suantau.dict
,boh⁸,,,,礴,,,,,dieghv > suantau.dict
,boh⁸,,,,薄,,,,,dieghv > suantau.dict
,boh⁸,,,,鉑,,,,,dieghv > suantau.dict
,boh⁸,,,,箔,,,,,dieghv > suantau.dict
,po²,,,,叵,,,,,dieghv > suantau.dict
,po²,,,,跛,,,,,dieghv > suantau.dict
,po²,,,,鉕,,,,,dieghv > suantau.dict
,po²,,,,頗,,,,,dieghv > suantau.dict
,po²,,,,笸,,,,,dieghv > suantau.dict
,poh⁴,,,,粕,,,,,dieghv > suantau.dict
,po⁵,,,,皤,,,,,dieghv > suantau.dict
,po⁵,,,,婆,,,,,dieghv > suantau.dict
,po⁶,,,,抱,,,,,dieghv > suantau.dict
,mo¹,,,,芼,,,,,dieghv > suantau.dict
,mo¹,,,,嘛,,,,,dieghv > suantau.dict
,mo¹,,,,饃,,,,,dieghv > suantau.dict
,mo²,,,,孬,,,,,dieghv > suantau.dict
,moh⁴,,,,麽,,,,,dieghv > suantau.dict
,moh⁴,,,,麼,,,,,dieghv > suantau.dict
,mo⁵,,,,摩,,,,,dieghv > suantau.dict
,mo⁵,,,,蘑,,,,,dieghv > suantau.dict
,mo⁵,,,,摹,,,,,dieghv > suantau.dict
,mo⁵,,,,毛,,,,,dieghv > suantau.dict
,mo⁵,,,,嫫,,,,,dieghv > suantau.dict
,mo⁵,,,,蟆,,,,,dieghv > suantau.dict
,mo⁵,,,,謨,,,,,dieghv > suantau.dict
,mo⁵,,,,模,,,,,dieghv > suantau.dict
,mo⁵,,,,魔,,,,,dieghv > suantau.dict
,mo⁶,,,,募,,,,,dieghv > suantau.dict
,mo⁶,,,,墓,,,,,dieghv > suantau.dict
,mo⁶,,,,慕,,,,,dieghv > suantau.dict
,mo⁶,,,,幕,,,,,dieghv > suantau.dict
,mo⁶,,,,暮,,,,,dieghv > suantau.dict
,mo⁶,,,,莫,,,,,dieghv > suantau.dict
,mo⁷,,,,望,,,,,dieghv > suantau.dict
,mo⁷,,,,磨,,,,,dieghv > suantau.dict
,moh⁸,,,,漠,,,,,dieghv > suantau.dict
,moh⁸,,,,瘼,,,,,dieghv > suantau.dict
,moh⁸,,,,膜,,,,,dieghv > suantau.dict
,bho²,,,,姥,,,,,dieghv > suantau.dict
,bho²,,,,母,,,,,dieghv > suantau.dict
,bho²,,,,拇,,,,,dieghv > suantau.dict
,bho⁵,,,,无,,,,,dieghv > suantau.dict
,bho⁵,,,,毋,,,,,dieghv > suantau.dict
,bho⁵,,,,無,,,,,dieghv > suantau.dict
,bho⁵,,,,亡,,,,,dieghv > suantau.dict
,bho⁷,,,,帽,,,,,dieghv > suantau.dict
,do¹,,,,刀,,,,,dieghv > suantau.dict
,do¹,,,,敠,,,,,dieghv > suantau.dict
,do¹,,,,敪,,,,,dieghv > suantau.dict
,do¹,,,,多,,,,,dieghv > suantau.dict
,do¹,,,,哆,,,,,dieghv > suantau.dict
,do²,,,,倒,,,,,dieghv > suantau.dict
,do²,,,,嚲,,,,,dieghv > suantau.dict
,do²,,,,短,,,,,dieghv > suantau.dict
,do³,,,,戴,,,,,dieghv > suantau.dict
,do³,,,,倒,,,,,dieghv > suantau.dict
,doh⁴,,,,卓,,,,,dieghv > suantau.dict
,doh⁴,,,,倬,,,,,dieghv > suantau.dict
,doh⁴,,,,桌,,,,,dieghv > suantau.dict
,doh⁴,,,,啄,,,,,dieghv > suantau.dict
,doh⁴,,,,踔,,,,,dieghv > suantau.dict
