puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,po²,,,,笸,,,,,dieghv > riaupeng.dict
,poh⁴,,,,粕,,,,,dieghv > riaupeng.dict
,po⁵,,,,皤,,,,,dieghv > riaupeng.dict
,po⁵,,,,婆,,,,,dieghv > riaupeng.dict
,po⁶,,,,抱,,,,,dieghv > riaupeng.dict
,mo¹,,,,芼,,,,,dieghv > riaupeng.dict
,mo¹,,,,嘛,,,,,dieghv > riaupeng.dict
,mo¹,,,,饃,,,,,dieghv > riaupeng.dict
,mo²,,,,孬,,,,,dieghv > riaupeng.dict
,moh⁴,,,,麽,,,,,dieghv > riaupeng.dict
,moh⁴,,,,麼,,,,,dieghv > riaupeng.dict
,mo⁵,,,,摩,,,,,dieghv > riaupeng.dict
,mo⁵,,,,蘑,,,,,dieghv > riaupeng.dict
,mo⁵,,,,摹,,,,,dieghv > riaupeng.dict
,mo⁵,,,,毛,,,,,dieghv > riaupeng.dict
,mo⁵,,,,嫫,,,,,dieghv > riaupeng.dict
,mo⁵,,,,蟆,,,,,dieghv > riaupeng.dict
,mo⁵,,,,謨,,,,,dieghv > riaupeng.dict
,mo⁵,,,,模,,,,,dieghv > riaupeng.dict
,mo⁵,,,,魔,,,,,dieghv > riaupeng.dict
,mo⁶,,,,募,,,,,dieghv > riaupeng.dict
,mo⁶,,,,墓,,,,,dieghv > riaupeng.dict
,mo⁶,,,,慕,,,,,dieghv > riaupeng.dict
,mo⁶,,,,幕,,,,,dieghv > riaupeng.dict
,mo⁶,,,,暮,,,,,dieghv > riaupeng.dict
,mo⁶,,,,莫,,,,,dieghv > riaupeng.dict
,mo⁷,,,,望,,,,,dieghv > riaupeng.dict
,moh⁸,,,,漠,,,,,dieghv > riaupeng.dict
,moh⁸,,,,瘼,,,,,dieghv > riaupeng.dict
,moh⁸,,,,膜,,,,,dieghv > riaupeng.dict
,bho²,,,,姥,,,,,dieghv > riaupeng.dict
,bho²,,,,母,,,,,dieghv > riaupeng.dict
,bho²,,,,拇,,,,,dieghv > riaupeng.dict
,bho⁵,,,,无,,,,,dieghv > riaupeng.dict
,bho⁵,,,,毋,,,,,dieghv > riaupeng.dict
,bho⁵,,,,無,,,,,dieghv > riaupeng.dict
,bho⁵,,,,亡,,,,,dieghv > riaupeng.dict
,bho⁷,,,,帽,,,,,dieghv > riaupeng.dict
,bho⁷,,,,磨,,,,,dieghv > riaupeng.dict
,do¹,,,,刀,,,,,dieghv > riaupeng.dict
,do¹,,,,敠,,,,,dieghv > riaupeng.dict
,do¹,,,,敪,,,,,dieghv > riaupeng.dict
,do¹,,,,多,,,,,dieghv > riaupeng.dict
,do¹,,,,哆,,,,,dieghv > riaupeng.dict
,do²,,,,倒,,,,,dieghv > riaupeng.dict
,do²,,,,嚲,,,,,dieghv > riaupeng.dict
,do²,,,,短,,,,,dieghv > riaupeng.dict
,do³,,,,戴,,,,,dieghv > riaupeng.dict
,do³,,,,倒,,,,,dieghv > riaupeng.dict
,doh⁴,,,,卓,,,,,dieghv > riaupeng.dict
,doh⁴,,,,倬,,,,,dieghv > riaupeng.dict
,doh⁴,,,,桌,,,,,dieghv > riaupeng.dict
,doh⁴,,,,啄,,,,,dieghv > riaupeng.dict
,doh⁴,,,,踔,,,,,dieghv > riaupeng.dict
,doh⁴,,,,諑,,,,,dieghv > riaupeng.dict
,do⁵,,,,剁,,,,,dieghv > riaupeng.dict
,do⁵,,,,垛,,,,,dieghv > riaupeng.dict
,do⁵,,,,朵,,,,,dieghv > riaupeng.dict
,do⁵,,,,埵,,,,,dieghv > riaupeng.dict
,do⁵,,,,跺,,,,,dieghv > riaupeng.dict
,do⁵,,,,躲,,,,,dieghv > riaupeng.dict
,do⁵,,,,逃,,,,,dieghv > riaupeng.dict
,do⁶,,,,在,,,,,dieghv > riaupeng.dict
,do⁶,,,,垛,,,,,dieghv > riaupeng.dict
,do⁶,,,,朵,,,,,dieghv > riaupeng.dict
,do⁷,,,,代,,,,,dieghv > riaupeng.dict
,do⁷,,,,袋,,,,,dieghv > riaupeng.dict
,do⁷,,,,埭,,,,,dieghv > riaupeng.dict
,doh⁸,,,,擇,,,,,dieghv > riaupeng.dict
,doh⁸,,,,奪,,,,,dieghv > riaupeng.dict
,to¹,,,,胎,,,,,dieghv > riaupeng.dict
,to²,,,,妥,,,,,dieghv > riaupeng.dict
,to²,,,,炧,,,,,dieghv > riaupeng.dict
,to²,,,,唾,,,,,dieghv > riaupeng.dict
,to²,,,,橢,,,,,dieghv > riaupeng.dict
,to²,,,,討,,,,,dieghv > riaupeng.dict
,to³,,,,退,,,,,dieghv > riaupeng.dict
,to³,,,,蛻,,,,,dieghv > riaupeng.dict
,to³,,,,褪,,,,,dieghv > riaupeng.dict
,toh⁴,,,,拓,,,,,dieghv > riaupeng.dict
,toh⁴,,,,搨,,,,,dieghv > riaupeng.dict
,toh⁴,,,,托,,,,,dieghv > riaupeng.dict
,toh⁴,,,,庹,,,,,dieghv > riaupeng.dict
,toh⁴,,,,託,,,,,dieghv > riaupeng.dict
,toh⁴,,,,蘀,,,,,dieghv > riaupeng.dict
,toh⁴,,,,籜,,,,,dieghv > riaupeng.dict
,to⁵,,,,桃,,,,,dieghv > riaupeng.dict
,to⁵,,,,柁,,,,,dieghv > riaupeng.dict
,to⁵,,,,沱,,,,,dieghv > riaupeng.dict
,to⁵,,,,跎,,,,,dieghv > riaupeng.dict
,to⁵,,,,坨,,,,,dieghv > riaupeng.dict
,to⁵,,,,酡,,,,,dieghv > riaupeng.dict
,to⁵,,,,陀,,,,,dieghv > riaupeng.dict
,to⁵,,,,馱,,,,,dieghv > riaupeng.dict
,to⁵,,,,砣,,,,,dieghv > riaupeng.dict
,to⁵,,,,駝,,,,,dieghv > riaupeng.dict
,to⁵,,,,鮀,,,,,dieghv > riaupeng.dict
,to⁵,,,,鴕,,,,,dieghv > riaupeng.dict
,to⁵,,,,鼉,,,,,dieghv > riaupeng.dict
,to⁵,,,,鼧,,,,,dieghv > riaupeng.dict
,to⁵,,,,萄,,,,,dieghv > riaupeng.dict
,toh⁸,,,,駝,,,,,dieghv > riaupeng.dict
,no³,,,,努,,,,,dieghv > riaupeng.dict
,no³,,,,懦,,,,,dieghv > riaupeng.dict
,no³,,,,耨,,,,,dieghv > riaupeng.dict
,no³,,,,糯,,,,,dieghv > riaupeng.dict
,no³,,,,砮,,,,,dieghv > riaupeng.dict
,no³,,,,駑,,,,,dieghv > riaupeng.dict
,no⁵,,,,娜,,,,,dieghv > riaupeng.dict
,no⁵,,,,弩,,,,,dieghv > riaupeng.dict
,no⁵,,,,帑,,,,,dieghv > riaupeng.dict
,no⁵,,,,挪,,,,,dieghv > riaupeng.dict
,no⁵,,,,榔,,,,,dieghv > riaupeng.dict
,no⁵,,,,儺,,,,,dieghv > riaupeng.dict
,no⁵,,,,孥,,,,,dieghv > riaupeng.dict
,no⁶,,,,二,,,,,dieghv > riaupeng.dict
,no⁶,,,,貳,,,,,dieghv > riaupeng.dict
,no⁷,,,,怒,,,,,dieghv > riaupeng.dict
,lo¹,,,,咯,,,,,dieghv > riaupeng.dict
,lo²,,,,裸,,,,,dieghv > riaupeng.dict
,lo²,,,,潦,,,,,dieghv > riaupeng.dict
,lo²,,,,蓏,,,,,dieghv > riaupeng.dict
,lo²,,,,佬,,,,,dieghv > riaupeng.dict
,lo²,,,,裹,,,,,dieghv > riaupeng.dict
,lo⁵,,,,囉,,,,,dieghv > riaupeng.dict
,lo⁵,,,,羅,,,,,dieghv > riaupeng.dict
,lo⁵,,,,蘿,,,,,dieghv > riaupeng.dict
,lo⁵,,,,籮,,,,,dieghv > riaupeng.dict
,lo⁵,,,,邏,,,,,dieghv > riaupeng.dict
,lo⁵,,,,鑼,,,,,dieghv > riaupeng.dict
,lo⁵,,,,欏,,,,,dieghv > riaupeng.dict
,lo⁵,,,,腡,,,,,dieghv > riaupeng.dict
,lo⁵,,,,騾,,,,,dieghv > riaupeng.dict
,lo⁵,,,,螺,,,,,dieghv > riaupeng.dict
,lo⁵,,,,瘰,,,,,dieghv > riaupeng.dict
,lo⁵,,,,蠃,,,,,dieghv > riaupeng.dict
,lo⁵,,,,覼,,,,,dieghv > riaupeng.dict
,lo⁵,,,,牢,,,,,dieghv > riaupeng.dict
,lo⁵,,,,漯,,,,,dieghv > riaupeng.dict
,loh⁸,,,,落,,,,,dieghv > riaupeng.dict
,loh⁸,,,,摞,,,,,dieghv > riaupeng.dict
,loh⁸,,,,犖,,,,,dieghv > riaupeng.dict
,loh⁸,,,,駱,,,,,dieghv > riaupeng.dict
,go¹,,,,歌,,,,,dieghv > riaupeng.dict
,go¹,,,,撾,,,,,dieghv > riaupeng.dict
,go¹,,,,哥,,,,,dieghv > riaupeng.dict
,go¹,,,,過,,,,,dieghv > riaupeng.dict
,go¹,,,,活,,,,,dieghv > riaupeng.dict
,go¹,,,,𠹭,,,,,dieghv > riaupeng.dict
,go¹,,,,竿,,,,,dieghv > riaupeng.dict
,go¹,,,,高,,,,,dieghv > riaupeng.dict
,go¹,,,,篙,,,,,dieghv > riaupeng.dict
,go¹,,,,糕,,,,,dieghv > riaupeng.dict
,go¹,,,,餻,,,,,dieghv > riaupeng.dict
,go¹,,,,羔,,,,,dieghv > riaupeng.dict
,go¹,,,,渦,,,,,dieghv > riaupeng.dict
,go¹,,,,膏,,,,,dieghv > riaupeng.dict
,go²,,,,稿,,,,,dieghv > riaupeng.dict
,go²,,,,藁,,,,,dieghv > riaupeng.dict
,go²,,,,蜾,,,,,dieghv > riaupeng.dict
,go³,,,,塊,,,,,dieghv > riaupeng.dict
,go³,,,,划,,,,,dieghv > riaupeng.dict
,go³,,,,告,,,,,dieghv > riaupeng.dict
,goh⁴,,,,閣,,,,,dieghv > riaupeng.dict
