puj,han,fanqie,zh_TW,source,page_num
ka,膠,求膠切,牛－鹿－亞－漆,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上平聲,261
ka,絞,求膠切,交絞,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上平聲,264
ka,慈,求膠切,慈棉,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上平聲,264
ka,橋,求膠切,束同上橋,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上平聲,264
kah,料,求膠切,料又料子又鉄料又,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上入聲,265
kah,手,求膠切,足手又山手,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上入聲,265
kah,即,求膠切,戰甲,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上入聲,265
kai,茇,求皆切,草根也,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上平聲,145
kai,偕,求皆切,俱也強也，強力也,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上平聲,145
kai,喈,求皆切,鳥鳴也,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上平聲,145
kai,正,求皆切,音,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上平聲,147
kak,如,求江切,獸之有如龍如鹿,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
kak,制,求江切,制所以蓋屋也,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
kak,盖,求江切,棚盖,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
kak,仵,求江切,仵事仵茶局,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
kak,發,求江切,知發學發先,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
kak,兩,求江切,玉相合也,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
kam,甘,求甘切,飲食均又曰甘旨同甘味甘,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上平聲,330
kam,桔,求甘切,末桔,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上平聲,330
kam,泔,求甘切,米水曰,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上平聲,330
kam,痁,求甘切,小兒病症有痁肝肺脾腎之別積又五,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上平聲,330
kam,邯,求甘切,仙邯郡縣名曰邯郢邯夢,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上平聲,330
kam,監,求甘切,陛下監臨下士也又監家也頒也攝也,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上平聲,330
kan,撣,求柑切,扇上撣物曰－棍－物,004_Tie_Siann_Tsap_Ngou_Im > （柑）部上平聲,319
kau,高,求高切,上則曰高登高品高,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,交,求高切,交道甚交棱交友,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,郊,求高切,野之外曰郊來郊,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,溝,求高切,水道水溝為道,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,勻,求高切,勻者曲跋 曰勻扯蚊勻龍跋 虎勻廉,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,鉤,求高切,鐵曲成鉤鐵鉤,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,輟,求高切,了輟輟筆木 跋 也,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,鮫,求高切,沙魚也才可入母服,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,羔,求高切,食羊也又小羊,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,昂,求高切,也,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,觥,求高切,頒也澤九觥肉又,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,喈,求高切,虎庠喈龍,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,芰,求高切,荒兮,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,箕,求高切,烈龍也,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
kau,釣,求鈎切,三十斤重曰釣釣又大也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
kau,均,求鈎切,等也均均分,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
kau,勉,求鈎切,曰勉勉十六兩,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
kau,斤,求鈎切,同上斤斤兩,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
kau,根,求鈎切,木也根根本,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
kau,筋,求鈎切,筋筋骨肉之力也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
kau,巾,求鈎切,巾巾布巾巾面巾巾頭,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
kau,神,求鈎切,同巾布,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
kau,跟,求鈎切,跟跟足踵也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
kau,助,求鈎切,同助又者也,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上平聲,173
ke,加,求家切,加減加者 有餘也,004_Tie_Siann_Tsap_Ngou_Im > （家）部上平聲,21
ke,袈,求家切,衣也袈渼胡,004_Tie_Siann_Tsap_Ngou_Im > （家）部上平聲,21
kennh,數,求庚切,之滿也,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
kennh,而,求庚切,十十而而,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
kennh,四,求庚切,十五數合為四,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
kennh,浴,求庚切,書,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
kennh,五,求庚切,十五數合為五,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
kennh,阻,求庚切,也,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
kennh,有,求庚切,以別之曰有,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
kennh,睦,求庚切,睦達睦,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
kennh,相,求庚切,相物相致,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
ke̍h,不,求家切,願人意也又遂意,004_Tie_Siann_Tsap_Ngou_Im > （家）部下入聲,29
ke̍h,厥,求佳切,木－利－析－,004_Tie_Siann_Tsap_Ngou_Im > （佳）部下入聲,328
ke̍k,局,求弓切,公局總局設局關局哨局又有暑假局,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,305
ke̍k,極,求弓切,直也無以加之也曰極太極以及南北極無,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下入聲,305
keⁿ,庚,求庚切,天干庚年屬金廢庚絕也又庚歌庚耕庚田躬庚畔同上莫庚調庚鹽更庚巡庚守庚杭者甕有些,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,223
keⁿ,梗,求庚切,梗枝梗桔梗殊,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
keⁿ,又,求庚切,人之正有曰骨又,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
keⁿ,鯁,求庚切,魚骨也刺在喉曰鯁,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
keⁿ,哽,求庚切,咽塞也,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
keⁿ,瘂,求庚切,瘂息也,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
keⁿ,鯁,求庚切,鯁水之,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
keⁿ,埋,求庚切,小坑也又,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
keⁿ,勤,求庚切,坚勤強勤力,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
kha,腳,去膠切,足曰－,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上平聲,261
kha,腳,去膠切,同上 手緒－,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上平聲,261
kha,巧,去膠切,乙巧,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上平聲,264
kha,盅,去膠切,盅反說以見意也如,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上平聲,264
kha,萱,去膠切,也水中葉,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上平聲,264
khah,捕,去膠切,魚具,004_Tie_Siann_Tsap_Ngou_Im > （膠）部上入聲,265
khai,字,去皆切,之正體也有曰字模楷字又模也法也書,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上平聲,147
khai,也,去皆切,也怏慷也力也,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上平聲,147
khai,戒,去皆切,也甲也,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上平聲,147
khai,也,去皆切,解也開也開,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上平聲,147
khai,覧,去皆切,覧俯布,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上平聲,147
khai,者,去皆切,銀之精,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上平聲,147
khak,斛,去江切,斛蜱蛄,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,皆,去江切,有皆,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,水,去江切,大相水涉,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,國,去江切,名又藥名,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,又,去江切,藥名,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,願,去江切,也謹也護恭,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,覺,去江切,也,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,寶,去江切,寶理寶,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,俗,去江切,姓也,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,戰,去江切,也芽也,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,又,去江切,擊鳴也,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,紅,去江切,紅酒,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,神,去江切,神,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,病,去江切,亂吐瀉,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,病,去江切,症也,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,言,去江切,壯也誇也,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,同,去江切,上,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,幻,去江切,幻,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,行,去江切,曰,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,姓,去江切,也太原,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,郡,去江切,郡鄉,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
khak,飛,去江切,鶴字,004_Tie_Siann_Tsap_Ngou_Im > （江）部上入聲,251
kham,埼,去甘切,只掌能勝其侣曰埼克也能也勝也,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上平聲,330
kham,龕,去甘切,安神之位也安龕大龕神龕,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上平聲,330
khau,闖,去高切,凡物無私明曰挨闖,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
khau,闖,去高切,全上,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
khau,撫,去高切,搭撫撫撫,004_Tie_Siann_Tsap_Ngou_Im > （高）部上平聲,30
khauh,乞,去鈎切,有所求也－謂其,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
khauh,郊,去鈎切,－食－乃,004_Tie_Siann_Tsap_Ngou_Im > （鈎）部上入聲,175
khek,刻,去弓切,岩來曰刻又刻薄 又調也同刻唱刻尺 鞏 刻以物撞物也 刻鞏刻㪜刻卯,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,296
khek,曲,去弓切,不直也屈曲曲,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,296
khek,德,去弓切,道德功德行德竹 中空外直有節也 綠德草德德林 嫡子之正者曰德 娘德子德孫德 的 是德碓箕臂也 碓德 鈒 鈒箍也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,296
khennh,主,去庚切,主在家曰,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
khennh,主,去庚切,出門曰主,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
khe̍h,厥,去佳切,又厥同,004_Tie_Siann_Tsap_Ngou_Im > （佳）部下入聲,328
khe̍h,劇,去佳切,雜－持－甚也,004_Tie_Siann_Tsap_Ngou_Im > （佳）部下入聲,328
khe̍h,掲,去佳切,－竿為旗,004_Tie_Siann_Tsap_Ngou_Im > （佳）部下入聲,328
khe̍h,陳,去佳切,沙事,004_Tie_Siann_Tsap_Ngou_Im > （佳）部下入聲,328
kheⁿ,坑,去庚切,山坑阻坑又養政坑備,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,223
kheⁿ,阮,去庚切,全上,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,223
khi,欺,去基切,行詐於人日欺騙也,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,96
khi,儆,去基切,酬舞說又側說,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,96
khi,歃,去基切,不正也又歃曰秤歃器,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,96
khi,踐,去基切,器名,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,96
khi,崎,去基切,平崎嶝不,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,96
khi,謀,去基切,歎也說護,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,96
khi,蹊,去基切,山蹊間蹊曰迴道也,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,96
khiam,讓,去兼切,不自滿日讓讓讓細讓讓,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,85
khiam,慊,去兼切,厭也足也自足為慊謂誠,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,85
khian,虔,去堅切,曰虔而不移,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,愆,去堅切,罪過也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,裳,去堅切,揭衣也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,率,去堅切,連正書率,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,寒,去堅切,取寒收,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,寡,去堅切,姓也又,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,寒,去堅切,水揭衣涉,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,芫,去堅切,同芫,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,蟳,去堅切,什也但,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,量,去堅切,量界,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,彊,去堅切,兵兵彊九,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,韃,去堅切,繩金,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,矗,去堅切,明潔也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,僵,去堅切,僵也什,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,殭,去堅切,不朽死而,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,疆,去堅切,疆界遷,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,繼,去堅切,曰繼,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,鑿,去堅切,金之屬五,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,鵑,去堅切,杜鵑為名又名子規,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khian,懼,去堅切,懼怯,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,114
khiang,腔,去薑切,詞曲也同上,004_Tie_Siann_Tsap_Ngou_Im > （薑）部上平聲,347
khiang,腔,去薑切,同上,004_Tie_Siann_Tsap_Ngou_Im > （薑）部上平聲,347
khia̍p,趨,去兼切,日行如趨 走也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,94
khia̍t,樑,去堅切,凱,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,130
khia̍t,蹋,去堅切,盡也極,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,130
khia̍t,碣,去堅切,也碣石碣,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,130
khih,器,去基切,皿不完曰器父也,004_Tie_Siann_Tsap_Ngou_Im > （基）部上入聲,103
khim,欽,去金切,敬也欽莊欽命又銅欽樂品,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,42
khim,衫,去金切,又衣衫同衫衣帶也衫,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,42
khim,橡,去金切,同上又購橡,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,42
khim,憟,去金切,心堅也又,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,42
khim,念,去金切,衣 念同衫衣,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,42
khim,嶔,去金切,也山聳立,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,42
khin,輕,去⿴囗君切,輕薄輕浮,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部上平聲,160
khin,輕,去⿴囗君切,同上,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部上平聲,160
khioh,抵,去燒切,俗抵拮抵,004_Tie_Siann_Tsap_Ngou_Im > （燒）部上入聲,355
khioh,錢,去燒切,錢舍錢,004_Tie_Siann_Tsap_Ngou_Im > （燒）部上入聲,355
khiong,嶼,去恭切,形嶼竆山,004_Tie_Siann_Tsap_Ngou_Im > （恭）部上平聲,155
khiong,惸,去恭切,憂也,004_Tie_Siann_Tsap_Ngou_Im > （恭）部上平聲,155
khiong,鴝,去恭切,多言又,004_Tie_Siann_Tsap_Ngou_Im > （恭）部上平聲,155
khiong,均,去恭切,問也,004_Tie_Siann_Tsap_Ngou_Im > （恭）部上平聲,155
khiou,敲,去嬌切,敲門棍 椎擊曰敲學曰敲,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,269
khiou,牆,去嬌切,土高也又,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,269
khiou,境,去嬌切,土不平,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,269
khiou,礐,去嬌切,痔也同土士,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,269
khiou,蹺,去嬌切,舉足也俗語曰蹺跌,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,269
khip,級,去金切,層級皆級頗次,004_Tie_Siann_Tsap_Ngou_Im > （金）部上入聲,46
khip,汲,去金切,茶汲水京,004_Tie_Siann_Tsap_Ngou_Im > （金）部上入聲,46
khip,級,去金切,姓也人身之頭曰首級,004_Tie_Siann_Tsap_Ngou_Im > （金）部上入聲,46
khip,吸,去金切,吹者氣出也吸如吸烟吸水觸令者氣入扱取也引吸從師,004_Tie_Siann_Tsap_Ngou_Im > （金）部上入聲,46
khip,笈,去金切,箱筐也頁,004_Tie_Siann_Tsap_Ngou_Im > （金）部上入聲,46
khiu,鳩,去鳩切,鳥名性拙喜聚,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部上平聲,230
khiu,又,去鳩切,作工曰又工,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部上平聲,230
khiu,也,去鳩切,同丘聚,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部上平聲,230
khiu,同,去鳩切,虯龍而無角者,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部上平聲,230
khiu,為,去鳩切,為蚓大而善,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部上平聲,230
khiu,寒,去鳩切,暑,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部上平聲,230
khiu̍h,粉,去鳩切,張自大曰,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,239
khiu̍h,意,去鳩切,滿也駒,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,239
khiu̍h,也,去鳩切,同上吳,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,239
khiu̍h,肫,去鳩切,股間腰肫,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,239
khiu̍h,信,去鳩切,受信下存信,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,239
khiu̍h,也,去鳩切,行也吳,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,239
khiu̍h,馬,去鳩切,又越也,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,239
khiàn,厭,去堅切,同用與其字,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上去聲,121
khiàn,却,去堅切,催ㄧ辭郁退也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上去聲,121
khiám,歉,去兼切,抱歉不 慊 切茲恨也 愆 意恳不安 慲 也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上上聲,87
khiâm,鋮,去兼切,偎胸之鐘也五鋮,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,91
khiâm,絨,去兼切,絨口三絨吉,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,91
khiâm,箝,去兼切,鉗項也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,91
khiâm,鈿,去兼切,釵末也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,91
khiâm,鈴,去兼切,鎦也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,91
khiân,俗,去堅切,問亞誰曰俗,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下平聲,124
khiãm,倫,去兼切,節用曰：芡 似蓮而小 曰倫實,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下上聲,93
khiãn,真,去堅切,失也緊也定也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下上聲,127
khiãn,坫,去堅切,屏也傅也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下上聲,127
khiãn,墊,去堅切,咏墊特墊度墊城界,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下上聲,127
khiãn,句,去堅切,土也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下上聲,127
khiãn,電,去堅切,先雷火陰陽瀑雅也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下上聲,127
khiãn,壁,去堅切,堂基也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下上聲,127
khiãn,殿,去堅切,正音俊軍曰殿軍殿複,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下上聲,127
khiòu,喬,去嬌切,高也又手,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,275
khiòu,僑,去嬌切,徙寓曰僑唇,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,275
khiòu,嚼,去嬌切,不知也,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,275
khiòu,魁,去嬌切,養席曰魁人豐也,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,275
khiòu,網,去嬌切,望也網,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,275
khiòu,蹻,去嬌切,舉足行也父覿全,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,275
khiòu,境,去嬌切,不毛之地又磧全,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,275
khióng,菜,去恭切,姓也,004_Tie_Siann_Tsap_Ngou_Im > （恭）部上上聲,156
khiông,窮,去恭切,恭也同上又,004_Tie_Siann_Tsap_Ngou_Im > （恭）部下平聲,158
khiông,卯,去恭切,竹杖也擁卯,004_Tie_Siann_Tsap_Ngou_Im > （恭）部下平聲,158
khiông,卯,去恭切,名臨卯地,004_Tie_Siann_Tsap_Ngou_Im > （恭）部下平聲,158
khiông,蚤,去恭切,也寒蚤害蛔虫也蚤名蚯蚓,004_Tie_Siann_Tsap_Ngou_Im > （恭）部下平聲,158
khiông,容,去恭切,容形容音容儀容貌也相,004_Tie_Siann_Tsap_Ngou_Im > （恭）部下平聲,158
khiông,琢,去恭切,玉行也似,004_Tie_Siann_Tsap_Ngou_Im > （恭）部下平聲,158
khiông,容,去恭切,習貌容容便,004_Tie_Siann_Tsap_Ngou_Im > （恭）部下平聲,158
khiông,溶,去恭切,溶溶水光貌,004_Tie_Siann_Tsap_Ngou_Im > （恭）部下平聲,158
khiông,鎔,去恭切,法以鎔化治器,004_Tie_Siann_Tsap_Ngou_Im > （恭）部下平聲,158
khiông,捕,去恭切,牛名,004_Tie_Siann_Tsap_Ngou_Im > （恭）部下平聲,158
khiông,庸,去恭切,之謂庸中庸不易,004_Tie_Siann_Tsap_Ngou_Im > （恭）部下平聲,158
