puj,puj_orig,poj,poj_orig,han,han_orig,en,en_orig,zh_TW,zh_CN,source,page_num
kì-lo̍k,,,,記錄,,"insert, in a book",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,164
kì-lo̍k,,,,記錄,,"note, note down",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > N,201
kì-lo̍k,,,,記錄,,"record, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,233
kì-lo̍k,,,,記錄,,"register, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,234
kì-lo̍k nâng-kâi-miâⁿ,,,,記錄人个名,,"enroll, general",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,104
kì-lo̍k nâng-miâⁿ,,,,記錄人名,,"enter, one's name",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,104
kì-miâⁿ,,,,記名,,"enter, one's name",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,104
kì-môⁿ,,,,記毛,,"hair, of a mole",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > H,142
kì-môⁿ,,,,記毛,,"mole, hair of",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,194
kì-phõu,,,,記簿,,"note, notebook",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > N,201
kì-pẽ,,,,繼父,,"father, step-father",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,116
kì-siàu,,,,記數,,"account, to enter",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,15
kì-siàu,,,,記數,,"insert, in an account book",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,164
kì-sèⁿ,,,,記性,,memory,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,189
kì-sĩ,,,,既是,,already,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,19
kì-sĩ,,,,既是,,"see, seeing that",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,249
kì-sĩ chièⁿ-seⁿ,,,,既是障生,,"since, since it is so",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,256
kì-sṳ̄-phõu,,,,記事簿,,journal,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > J,170
kì-tit,,,,記得,,"mind, keep in mind",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,191
kì-tit,,,,記得,,remember,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,235
kì-tiãu,,,,記兆,,sign,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,256
kì-tshâi,,,,記才,,memory,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,189
kì-tî,,,,記持,,memory,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,189
kì-uáng,,,,既往,,bygone,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,44
kìm,,,,禁,,confine,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,63
kìm,,,,禁,,forbid,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,125
kìm,,,,禁,,immure,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,156
kìm,,,,禁,,imprison,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,158
kìm,,,,禁,,interdict,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,166
kìm,,,,禁,,prohibit,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,225
kìm-chia̍h,,,,禁食,,"fast, to fast",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,115
kìm-chí,,,,禁止,,debar,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,77
kìm-chí,,,,禁止,,forbid,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,125
kìm-chí,,,,禁子,,"gaol, gaoler",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,132
kìm-chí,,,,禁止,,interdict,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,166
kìm-chí,,,,禁子,,"jail, jailer",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > J,169
kìm-chí,,,,禁止,,prohibit,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,225
kìm-chí,,,,禁止,,repress,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,236
kìm-chí,,,,禁止,,restrain,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,238
kìm-chí,,,,禁止,,"stop, a person",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,268
kìm-chí,,,,禁子,,turnkey,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,291
kìm-kam,,,,禁監,,"commit, to prison",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,60
kìm-kam,,,,禁監,,"gaol, put in",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,132
kìm-kam,,,,禁監,,imprison,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,158
kìm-kam,,,,禁監,,"prison, put in",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,223
kìm-kam,,,,禁監,,"shut, one up in prison",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,255
kìm-kháu,,,,禁口,,blockade,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,36
kìm-khùi,,,,禁氣,,"breath, to hold in one's breath",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,40
kìm-kài,,,,禁誡,,debar,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,77
kìm-kài,,,,禁誡,,deter,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,84
kìm-kài,,,,禁誡,,forbid,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,125
kìm-kài,,,,禁誡,,interdict,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,166
kìm-kài,,,,禁誡,,prohibit,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,225
kìm-káng,,,,禁港,,blockade,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,36
kìm-tsut,,,,禁卒,,"jail, jailer",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > J,169
kìm-tsut,,,,禁卒,,turnkey,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,291
kìn,,,,絹,,lustring,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > L,183
kìn,,,,絹,,sarcenet,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,245
kìⁿ,,,,見,,"see, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,249
kìⁿ--kùe sì-chhêng,,,,見過世情,,"life, to see life",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > L,177
kìⁿ-huâng-tì,,,,見皇帝,,"audience, with a king",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,26
kìⁿ-mue̍h sṳ-nâng,,,,見物思人,,"keep, keepsake",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > K,171
kìⁿ-mêⁿ-māng,,,,見夜夢,,"vision, to have a",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > V,302
kìⁿ-mīn,,,,見面,,interview,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,167
kìⁿ-m̄-tit-nâng kâi-ūe,,,,見毋得人个話,,"impure, conversation",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,158
kìⁿ-tha̍k kìⁿ-pat,,,,見讀見別,,"read, all that he reads he knows",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,232
kí,,,,指,,"point, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,218
kí-lōu,,,,指路,,"show, the way",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,254
kí-phùa,,,,指破,,"point, out an error",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,218
kí-thóiⁿ,,,,指睇,,"point, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,218
kí-tiám,,,,指點,,indicate,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,161
kí-tiám chí-tiâu-lōu,,,,指點此條路,,"show, the way",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,254
kí-tiám khṳt-nâng-thóiⁿ,,,,指點乞人睇,,"show, point out",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,254
kí-tiāⁿ,,,,指定,,"point, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,218
kí-tshn̂g,,,,几床,,"stand, a stand",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,266
kí-tshn̂g,,,,几床,,"table, long and high",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,276
kím-tsut,,,,錦卒,,"gaol, gaoler",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,132
kín,,,,緊,,cogent,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,57
kín,,,,緊,,haste,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > H,145
kín,,,,緊,,quick,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > Q,229
kín,,,,緊,,strict,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,270
kín,,,,緊,,tight,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,284
kín,,,,緊,,"urge, urgent",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > U,298
kín-chhiet,,,,緊切,,cogent,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,57
kín-chhiet,,,,緊切,,"press, pressing",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,222
kín-hûang,,,,緊防,,"narrow, watch narrowly",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > N,198
kín-iàu,,,,緊要,,important,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,157
kín-iàu,,,,緊要,,momentous,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,194
kín-iàu,,,,緊要,,requisite,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,237
kín-iàu,,,,緊要,,"urge, urgent",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > U,298
kín-iàu kâi-sṳ̄,,,,緊要个事,,exigency,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,109
kín-kip,,,,緊急,,eager,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,97
kín-kip,,,,緊急,,"fuss, fussy",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,131
kín-kip,,,,緊急,,haste,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > H,145
kín-kip,,,,緊急,,"imminent, danger",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,156
kín-kip kâi-sṳ̄,,,,緊急个事,,emergency,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,101
kín-kip kâi-sṳ̄,,,,緊急个事,,exigency,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,109
kín-kín,,,,緊緊,,celerity,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,50
kín-kín,,,,緊緊,,expeditious,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,110
kín-kín,,,,緊緊,,"press, pressing",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,222
kín-sin-saⁿ,,,,緊身衫,,doublet,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,93
kín-sèⁿ,,,,緊性,,asperity,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,25
kín-sèⁿ,,,,緊性,,hasty,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > H,145
kín-sèⁿ,,,,緊性,,"passions, passionate",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,211
kín-sèⁿ,,,,緊性,,vehement,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > V,299
kíp,,,,及,,cogent,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,57
kî,,,,旗,,"bunting, flags",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,43
kî,,,,旗,,ensign,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,104
kî,,,,旗,,flag,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,121
kî,,,,旗,,standard,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,266
kî iãⁿ-huang,,,,旗攚風,,"wave, the flag waves in the wind",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,305
kî-chhia,,,,旗車,,"compass, compasses",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,60
kî-chí,,,,棋子,,"chess, men",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,52
kî-hō,,,,旗號,,ensign,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,104
kî-hō,,,,旗號,,"signal, flag",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,256
kî-ke̍k,,,,棋局,,"square, on chess board",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,265
kî-kuaⁿ,,,,旗杆,,"flag, staff",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,121
kî-kâ bó-jiáng,,,,唭嘎母嚷,,"row, to make a",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,243
kî-pûaⁿ,,,,棋盤,,"chess, board",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,52
kîn-kiâⁿ,,,,？行,,recreation,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,233
kîn-kiâⁿ,,,,？行,,"take, exercise",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,276
kîⁿ,,,,墘,,brim,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,41
kîⁿ,,,,墘,,edge,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,99
kîⁿ,,,,墘,,margin,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,186
kîⁿ,,,,墘,,rim,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,240
kîⁿ,,,,墘,,side,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,255
kò,,,,告,,accuse,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,15
kò,,,,告,,"charge, with an offence",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,51
kò,,,,告,,impeach,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,157
kò,,,,塊,,piece,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,215
kò,,,,塊,,place,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,216
kò,,,,告,,prosecute,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,225
kò,,,,告,,sue,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,272
kò-chiéⁿ,,,,划槳,,"oar, to row with",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > O,202
kò-chiéⁿ,,,,划槳,,"pull, an oar",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,226
kò-chiéⁿ,,,,划槳,,"row, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,243
kò-jī,,,,告字,,billet,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,35
kò-jī,,,,告字,,"note, written",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > N,201
kò-kiáⁿ,,,,塊囝,,"bit, of anything",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,35
kò-kiáⁿ,,,,塊囝,,morsel,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,195
kò-kiáⁿ,,,,塊囝,,scrap,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,248
kò-kè,,,,告假,,"ask, leave of absence, as mandarin",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,25
kò-sõng,,,,告訟,,prosecute,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,225
kò-sī,,,,告示,,"declaration, official",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,78
kò-sī,,,,告示,,edict,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,99
kò-sī,,,,告示,,manifesto,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,185
kò-sī,,,,告示,,"notice, a public (proclamation)",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > N,201
kò-sī,,,,告示,,placard,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,216
kò-sī,,,,告示,,"proclaim, proclamation",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,224
kò-tshâ,,,,告柴,,"billet, of wood",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,35
kò-tsn̄g,,,,告狀,,accusation,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,15
kò-tsn̄g,,,,告狀,,indict,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,161
kò-tsn̄g,,,,告狀,,prosecute,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,225
kò-tsûn,,,,划船,,"row, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,243
kòi,,,,計,,device,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,84
kòi,,,,疥,,"itch, the",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,169
kòi,,,,計,,scheme,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,247
kòi,,,,計,,stratagem,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,269
kòi,,,,計,,"trick, a",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,289
kòi-ah,,,,解押,,"send, under custody",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,250
kòi-chheh,,,,計策,,"contrive, contrivance",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,66
kòi-chheh,,,,計策,,device,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,84
kòi-chheh,,,,計策,,plan,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,217
kòi-chheh,,,,計策,,scheme,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,247
kòi-chheh,,,,計策,,stratagem,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,269
kòi-kà,,,,戒教,,incite,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,159
kòi-mông,,,,計謀,,"contrive, contrivance",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,66
kòi-mông,,,,計謀,,design,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,83
kòi-mông,,,,計謀,,intrigue,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,167
kòi-mông,,,,計謀,,machination,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,183
